b) -+a*/bc^def
c) -+a*b/c^def
d) -a+*/bc^def,"b",""
"What would be the Prefix notation and Postfix notation for the given equation?",a) ++ABC and AB+C+
b) AB+C+ and ++ABC
c) ABC++ and AB+C+
d) ABC+ and ABC+,"a",""
"What would be the Prefix notation for the given equation?",a) a|&bc
b) &|abc
c) |a&bc
d) ab&|c,"c",""
"When an operand is read, which of the following is done?",a) It is placed on to the output
b) It is placed in operator stack
c) It is ignored
d) Operator stack is emptied,"a",""
"What should be done when a left parenthesis ‘(‘ is encountered?",a) It is ignored
b) It is placed in the output
c) It is placed in the operator stack
d) The contents of the operator stack is emptied,"c",""
"Which of the following is an infix expression?",a) (a+b)*(c+d)
b) ab+c*
c) +ab
d) abc+*,"a",""
"What is the time complexity of an infix to postfix conversion algorithm?",a) O(N log N)
b) O(N)
c) O(N2)
d) O(M log N)
a) abc*+de*+
b) abc+*de*+
c) a+bc*de+*
d) abc*+(de)*+,"a",""
"Parentheses are simply ignored in the conversion of infix to postfix expression.",a) True
b) False,"b",""
"It is easier for a computer to process a postfix expression than an infix expression.",a) True
b) False,"a",""
"What is the postfix expression for the infix expression?",a) -ab-c
b) ab – c –
c) – -abc
d) -ab-c,"b",""
"What is the postfix expression for the following infix expression?",a) abc^/d-
b) ab/cd^-
c) ab/^cd-
d) abcd^/-,"a",""
"Which of the following statement is incorrect with respect to infix to postfix conversion algorithm?",a) operand is always placed in the output
b) operator is placed in the stack when the stack operator has lower precedence
c) parenthesis are included in the output
d) higher and equal priority operators follow the same condition,"c",""
"In infix to postfix conversion algorithm, the operators are associated from?",a) right to left
b) left to right
c) centre to left
d) centre to right,"b",""
"What is the corresponding postfix expression for the given infix expression?",a) ab*+cd/
b)  ab+*cd/
c) abc*+/d
d) abc+*d/,"d",""
"What is the corresponding postfix expression for the given infix expression?",a) ab*cdef/^*g-h+
b) abcdef^/*g*h*+
c) abcd*^ed/g*-h*+
d) abc*de^fg/*-*h+,"b",""
"What is the correct postfix expression for the following expression?",a) abc^de-fg+*^*+i-
b) abcde^-fg*+*^h*+i-
c) abcd^e-fgh*+^*+i-
d) ab^-dc*+ef^gh*+i-,"c",""
"From the given Expression tree, identify the correct postfix expression from the list of options.",a) ab*cd*+
b) ab*cd-+
c) abcd-*+
d) ab*+cd-,"b",""
"Which of the following data structure is used to convert postfix expression to infix expression?",a) Stack
b) Queue
c) Linked List
d) Heap,"a",""
"The postfix expression abc+de/*- is equivalent to which of the following infix expression?",a) abc+-de*/
b) (a+b)-d/e*c
c) a-(b+c)*(d/e)
d) abc+*-(d/e),"c",""
"The equivalent infix expression and value for the postfix form 1 2 + 3 * 4 5 * – will be ___________",a) 1 + 2 * 3 – 4 * 5 and -13
b) (2 + 1) * (3 – 4) * 5 and 13
c) 1 + 2 * (3 – 4) * 5 and -11
d) (1 + 2) * 3 – (4 * 5) and -11,"d",""
"What is the value of the postfix expression  2 3 + 4 5 6 – – *",a) 19
b) 21
c) -4
d) 25,"d",""
"The prefix expression of the postfix expression AB+CD-* is __________",a) (A+B)*(C-D)
b) +AB*-CD
c) A+*BCD-
d) *+AB-CD,"d",""
"Consider the postfix expression 4 5 6 a b 7 8 a c, where a, b, c are operators. Operator a has higher precedence over operators b and c. Operators b and c are right associative. Then, equivalent infix expression is",a) 4 a 5 6  b 7 8 a c
b) 4 a 5 c 6 b 7 a 8
c) 4 b 5 a 6 c 7 a 8
d) 4 a 5 b 6 c 7 a 8,"c",""
"To convert the postfix expression into the infix expression we use stack and scan the postfix expression from left to right.",a) True
b) False,"a",""
"Which of the following is valid reverse polish expression?",a) a op b
b) op a b
c) a b op
d) both op a b and a b op,"c",""
"The result of the postfix expression 5 3 * 9 + 6 / 8 4 / + is _____________",a) 8
b) 6
c) 10
d) 9,"b",""
"The optimal data structure used to solve Tower of Hanoi is _________",a) Tree
b) Heap
c) Priority queue
d) Stack,"d",""
"Select the appropriate code for the recursive Tower of Hanoi problem.(n is the number of disks)",,"",""
"Reversing a word using stack can be used to find if the given word is a palindrome or not.",a) True
b) False,"a",""
"Which is the most appropriate data structure for reversing a word?",a) queue
b) stack
c) tree
d) graph,"b",""
"Operations required for reversing a word or a string using stack are push() and  pop().",a) True
b) False,"a",""
"What is the time complexity of reversing a word using stack algorithm?",a) O (N log N)
b) O (N2)
c) O (N)
d) O (M log N),"c",""
"What will be the word obtained if the word “abbcabb” is reversed using a stack?",a) bbabbca
b) abbcabb
c) bbacbba
d) bbacabb,"c",""
"How many stacks are required for reversing a word algorithm?",a) one
b) two
c) three
d) four,"a",""
"What will be result if the given stack is popped?",a) pat
b) tap
c) atp
d) apt,"b",""
"What will be output if the following sequence of operations are executed?",a) abc
b) b
c) ac
d) acb,"b",""
"What are the set of functions that are to be executed to get the following output?",a) push(c, s);  push(a, s);  push(t, s);
b) push(c,s); pop(s); push(a,s); pop(s);push(t,s);pop(s);
c) pop(c ); pop(a); pop(t);
d) push(c,s); push(a,s); pop(t);,"b",""
"How will your stack look like if the word ‘java’ is pushed?",,"a",""
"Find the error (if any) in the following code snippet for pop operation.",a) run time error
b) compile time error
c) pop operation is performed, but top moved in wrong direction
d) pop operation is performed properly,"c",""
"What will be the output of the following program?",a) sanfoundry
b) san foundry
c) yrdnuof nas
d) foundry nas,"c",""
"What is the time complexity of balancing parentheses algorithm?",a) O (N)
b) O (N log N)
c) O (M log N)
d) O (N2),"a",""
"Which application of stack is used to ensure that the pair of parentheses is properly nested?",a) Balancing symbols
b) Reversing a stack
c) Conversion of an infix to postfix expression
d) Conversion of an infix to prefix expression,"a",""
"In balancing parentheses algorithm, the string is read from?",a) right to left
b) left to right
c) center to right
d) center to left,"b",""
"Which is the most appropriate data structure for applying balancing of symbols algorithm?",a) stack
b) queue
c) tree
d) graph,"a",""
"Which of the following does the balancing symbols algorithm include?",a) balancing double quotes
b) balancing single quotes
c) balancing operators and brackets
d) balancing parentheses, brackets and braces,"d",""
"Which of the following statement is incorrect with respect to balancing symbols algorithm?",a) {[()]}
b) ([ )] 
c) {( )}
d) { [ ] },"b",""
"What should be done when an opening parentheses is read in a balancing symbols algorithm?",a) push it on to the stack
b) throw an error
c) ignore the parentheses
d) pop the stack,"a",""
"When the corresponding end bracket/braces/parentheses is not found, what happens?",a) The stack is popped
b) Ignore the parentheses
c) An error is reported
d) It is treated as an exception,"c",""
"If the corresponding end bracket/braces/parentheses is encountered, which of the following is done?",a) push it on to the stack
b) pop the stack
c) throw an error
d) treated as an exception,"b",""
"An error is reported when the stack is not empty at the end.",a) True
b) False,"a",""
"Is the given statement ((A+B) + [C-D]] valid with respect to balancing of symbols?",a) True
b) False,"b",""
"How many passes does the balancing symbols algorithm makes through the input?",a) one
b) two
c) three
d) four,"a",""
"Which of the following statement is invalid with respect to balancing symbols?",a) [(A+B) + (C-D)] 
b) [{A+B}-{C-[D+E]}] 
c) ((A+B) + (C+D)
d) {(A+B) + [C+D]},"c",""
"What is a bit array?",a) Data structure for representing arrays of records
b) Data structure that compactly stores bits
c) An array in which most of the elements have the same value
d) Array in which elements are not present in continuous locations,"b",""
"Which of the following bitwise operations will you use to set a particular bit to 1?",a) OR
b) AND
c) XOR
d) NOR,"a",""
"Which of the following bitwise operations will you use to set a particular bit to 0?",a) OR
b) AND
c) XOR
d) NAND,"b",""
"Which of the following bitwise operations will you use to toggle a particular bit?",a) OR
b) AND
c) XOR
d) NOT,"c",""
"Which of the following is not an advantage of bit array?",a) Exploit bit level parallelism
b) Maximal use of data cache
c) Can be stored and manipulated in the register set for long periods of time
d) Accessing Individual Elements is easy,"d",""
"Which of the following is not a disadvantage of bit array?",a) Without compression, they might become sparse
b) Accessing individual bits is expensive
c) Compressing bit array to byte/word array, the machine also has to support byte/word addressing
d) Storing and Manipulating in the register set for long periods of time,"d",""
"Which of the following is/are not applications of bit arrays?",a) Used by the Linux kernel
b) For the allocation of memory pages
c) Bloom filter
d) Implementation of Vectors and Matrices,"d",""
"Which class in Java can be used to represent bit array?",a) BitSet
b) BitVector
c) BitArray
d) BitStream,"a",""
"Which of the following bitwise operator will you use to invert all the bits in a bit array?",a) OR
b) NOT
c) XOR
d) NAND,"b",""
"Run-Length encoding is used to compress data in bit arrays.",a) True
b) False,"a",""
"What does Hamming weight/population count mean in Bit arrays?",a) Finding the number of 1 bit in a bit array
b) Finding the number of 0 bit in a bit array
c) Finding the sum of bits in a bit array
d) Finding the average number of 1’s and 0’s in bit arrays,"a",""
"Bit fields and Bit arrays are same.",a) True
b) False,"b",""
"Which one of the following operations returns the first occurrence of bit 1 in bit arrays?",a) Find First Zero
b) Find First One
c) Counting lead Zeroes
d) Counting lead One,"b",""
"What is a dynamic array?",a) A variable size data structure
b) An array which is created at runtime
c) The memory to the array is allocated at runtime
d) An array which is reallocated everytime whenever new elements have to be added,"a",""
"What is meant by physical size in a dynamic array?",a) The size allocated to elements
b) The size extended to add new elements
c) The size of the underlying array at the back-end
